"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YDR261C-D",236.630830519437,1.2681070090848,0.372446069699202,3.40480706403737,0.000662108149683078,0.00544532759185232
"YDR261W-B",65.0174825755532,0.514081124332307,0.187428737519481,2.74280844621746,0.00609162092033583,0.0342828260260875
"YDR365W-B",35.0166742823433,-4.72341025367102,0.679671149929254,-6.94955237420726,3.66447062818742e-12,1.82708215227282e-10
"YOR185C",278.488046963196,0.74143700209918,0.119288294517679,6.21550509290998,5.1159814093783e-10,1.64071323390213e-08
"YOR237W",30.7859303536728,-0.744994458906844,0.254944829797136,-2.92217912204633,0.00347591575468756,0.022029090711436
"YOL048C",189.992085532729,0.375424477285612,0.108497409941432,3.4602160317769,0.00053974218090737,0.00458673049074679
"YOL088C",401.642848486183,0.367422190943407,0.122436194059495,3.00092790180057,0.00269158286106836,0.0178191720117617
"YOR160W",1013.62071641902,-0.285506949486755,0.0855077029403838,-3.33896175044968,0.00084092142397036,0.00666678326432154
"tK(UUU)O",9.8573113174307,-2.14973225708438,0.529653467223239,-4.05875235435457,4.93355994482603e-05,0.000580469551872111
"YOL052C",452.897399383804,-0.469512129352466,0.107395650951206,-4.3717983474562,1.23227314295762e-05,0.000173223947100342
"YOR285W",657.604309048122,-0.222437764024112,0.0797236235672699,-2.79011106207963,0.00526899638762292,0.0307071595205384
"YOR115C",421.983777365151,-0.326632490459917,0.0999464419803891,-3.26807522096691,0.00108281582950782,0.00822682217133204
"YOR215C",246.629202563848,0.378614517171072,0.111808299893349,3.38628274942221,0.000708463468473599,0.00579668443051091
"YOR231W",392.326539080787,-0.370813110132399,0.0939923444197649,-3.94514162213432,7.97528285829976e-05,0.000882118807654577
"YOR120W",99.844575362045,0.541453694843125,0.138980220574784,3.89590470214984,9.78328533350941e-05,0.00104584467334099
"YOL120C",12132.3202590364,-0.356884461563018,0.0574762964384462,-6.20924596185873,5.32394384428994e-10,1.69145870771515e-08
"YOR335C",11496.7349756893,-0.260090222930444,0.0508757545659241,-5.11226271039229,3.18322712790244e-07,6.11908299104619e-06
"YOL013W-B",2.95725420996357,2.36610314832691,0.720104510222698,3.28577743193856,0.00101701334840618,0.00782940794876745
"YOR092W",629.653363451602,-0.520208133572486,0.0965187904010786,-5.38970838124669,7.05721067664572e-08,1.6143053239553e-06
"YOL005C",503.647027640223,-0.261882076397704,0.0943697808166771,-2.7750628869896,0.0055191034653445,0.0317896374691594
"YOL020W",2200.50842506881,1.44333722258217,0.077833234992525,18.5439706151335,9.12306535905142e-77,8.3176290173523e-74
"YOR303W",1701.37587399769,0.600250595683715,0.0802916242147019,7.47588059843738,7.66885643681817e-14,4.70602324805515e-12
"YOR137C",148.937155416187,0.345643583874241,0.112773251992406,3.06494295205319,0.00217711520061898,0.0149723590628775
